accuracy,loss,val_accuracy,val_loss
0.35942667722702026,1.6155977249145508,0.34536081552505493,1.7323542833328247
0.4421168565750122,1.4378118515014648,0.3865979313850403,1.7220379114151
0.47519293427467346,1.3743172883987427,0.37628865242004395,1.7388836145401
0.5071665048599243,1.339408040046692,0.3659793734550476,1.7532994747161865
0.5060639381408691,1.3148260116577148,0.3659793734550476,1.7423793077468872
0.520396888256073,1.2949302196502686,0.3659793734550476,1.7405213117599487
0.5159867405891418,1.2798570394515991,0.3659793734550476,1.7347278594970703
0.5237045288085938,1.2659575939178467,0.36082473397254944,1.7258880138397217
0.5226019620895386,1.2555527687072754,0.36082473397254944,1.71381413936615
0.5303197503089905,1.2450973987579346,0.36082473397254944,1.7079389095306396
0.5248070359230042,1.2354642152786255,0.36082473397254944,1.7011971473693848
0.5248070359230042,1.2280632257461548,0.35567009449005127,1.6914446353912354
0.5248070359230042,1.2211977243423462,0.35567009449005127,1.6869170665740967
0.5270121097564697,1.2175185680389404,0.36082473397254944,1.6866499185562134
0.5292171835899353,1.2109882831573486,0.35567009449005127,1.6874985694885254
0.5270121097564697,1.2055782079696655,0.36082473397254944,1.6732656955718994
0.532524824142456,1.2005261182785034,0.36082473397254944,1.6640276908874512
0.5369349718093872,1.1967567205429077,0.36082473397254944,1.6685010194778442
0.532524824142456,1.1923149824142456,0.36082473397254944,1.6679929494857788
0.5336273312568665,1.1887167692184448,0.36082473397254944,1.6873369216918945
0.5380374789237976,1.1848636865615845,0.36082473397254944,1.6691973209381104
0.5336273312568665,1.1815873384475708,0.36082473397254944,1.6687681674957275
0.5380374789237976,1.179226279258728,0.3659793734550476,1.6650651693344116
0.5402425527572632,1.175851583480835,0.3659793734550476,1.6710511445999146
0.5380374789237976,1.1727335453033447,0.3659793734550476,1.658202052116394
0.5501653552055359,1.1693352460861206,0.3659793734550476,1.6666032075881958
0.5402425527572632,1.167611002922058,0.3659793734550476,1.6732966899871826
0.535832405090332,1.1647791862487793,0.3659793734550476,1.6607447862625122
0.5402425527572632,1.1621330976486206,0.3659793734550476,1.6605569124221802
0.5490628480911255,1.1588940620422363,0.3659793734550476,1.676171898841858
0.5446527004241943,1.1556625366210938,0.3659793734550476,1.6538161039352417
0.5468577742576599,1.154212474822998,0.3659793734550476,1.642134189605713
0.5457552075386047,1.1501216888427734,0.3659793734550476,1.6651744842529297
0.5468577742576599,1.1495239734649658,0.3659793734550476,1.6502012014389038
0.5413451194763184,1.1479485034942627,0.3659793734550476,1.6739546060562134
0.5534729957580566,1.1447218656539917,0.36082473397254944,1.6557188034057617
0.5457552075386047,1.14326012134552,0.3659793734550476,1.6676714420318604
0.5523704290390015,1.1365768909454346,0.36082473397254944,1.6399685144424438
0.5479602813720703,1.1362512111663818,0.36082473397254944,1.6577348709106445
0.554575502872467,1.1332401037216187,0.36082473397254944,1.6616530418395996
0.5523704290390015,1.129938006401062,0.35567009449005127,1.6552690267562866
0.5512679219245911,1.1281402111053467,0.36082473397254944,1.6616716384887695
0.5512679219245911,1.1269397735595703,0.3659793734550476,1.662887692451477
0.554575502872467,1.125832438468933,0.3711340129375458,1.6635794639587402
0.5523704290390015,1.1224231719970703,0.36082473397254944,1.6664044857025146
0.5567805767059326,1.1197471618652344,0.3659793734550476,1.6677742004394531
0.5578831434249878,1.1177566051483154,0.3659793734550476,1.662204384803772
0.5534729957580566,1.1160497665405273,0.3711340129375458,1.661625623703003
0.5611907243728638,1.1127856969833374,0.3711340129375458,1.671616554260254
0.5611907243728638,1.1114743947982788,0.3711340129375458,1.6696857213974
0.5567805767059326,1.1096892356872559,0.3659793734550476,1.6585339307785034
0.5578831434249878,1.1069711446762085,0.3711340129375458,1.6769227981567383
0.5567805767059326,1.104989767074585,0.3711340129375458,1.6656030416488647
0.5600882172584534,1.1024682521820068,0.37628865242004395,1.6797511577606201
0.5589856505393982,1.1014490127563477,0.37628865242004395,1.6725419759750366
0.5611907243728638,1.1006330251693726,0.37628865242004395,1.6660984754562378
0.562293291091919,1.0969377756118774,0.3711340129375458,1.6842751502990723
0.5600882172584534,1.096282958984375,0.37628865242004395,1.6671708822250366
0.562293291091919,1.0944017171859741,0.3711340129375458,1.6755313873291016
0.5678059458732605,1.092222809791565,0.37628865242004395,1.6760092973709106
0.562293291091919,1.0892267227172852,0.37628865242004395,1.6801832914352417
0.5700110197067261,1.0873603820800781,0.3711340129375458,1.666221022605896
0.5656008720397949,1.0878592729568481,0.37628865242004395,1.6808123588562012
0.5722160935401917,1.0844330787658691,0.3814432919025421,1.669119119644165
0.5700110197067261,1.0813946723937988,0.37628865242004395,1.67732572555542
0.5678059458732605,1.0799604654312134,0.3814432919025421,1.6875895261764526
0.5656008720397949,1.0793304443359375,0.3814432919025421,1.6830755472183228
0.5722160935401917,1.0762251615524292,0.3814432919025421,1.687901258468628
0.5733186602592468,1.075553297996521,0.3814432919025421,1.688436508178711
0.5755237340927124,1.0729167461395264,0.3865979313850403,1.6862832307815552
0.5700110197067261,1.0731964111328125,0.3814432919025421,1.6818912029266357
0.5788313150405884,1.0702072381973267,0.3814432919025421,1.6927825212478638
0.5799338221549988,1.0682024955749512,0.3814432919025421,1.7020164728164673
0.5744211673736572,1.0666619539260864,0.3814432919025421,1.6802698373794556
0.5777287483215332,1.06378972530365,0.3865979313850403,1.6995981931686401
0.5854465365409851,1.0617283582687378,0.3865979313850403,1.686776041984558
0.5865490436553955,1.0617725849151611,0.3865979313850403,1.6791843175888062
0.5777287483215332,1.0592176914215088,0.3814432919025421,1.6901181936264038
0.5843439698219299,1.0578724145889282,0.3865979313850403,1.6976187229156494
0.5865490436553955,1.0557557344436646,0.3814432919025421,1.6872135400772095
0.5821388959884644,1.0530469417572021,0.3865979313850403,1.6883587837219238
0.5865490436553955,1.0536062717437744,0.3865979313850403,1.684086799621582
0.5865490436553955,1.0500354766845703,0.3865979313850403,1.707737684249878
