accuracy,loss,val_accuracy,val_loss
0.2414553463459015,1.8544046878814697,0.3659793734550476,1.5732063055038452
0.4917309880256653,1.2795106172561646,0.34020617604255676,1.5459411144256592
0.5755237340927124,1.0596810579299927,0.3659793734550476,1.5534873008728027
0.6328555941581726,0.9537767171859741,0.3659793734550476,1.5607364177703857
0.6538037657737732,0.8908962607383728,0.3814432919025421,1.562623381614685
0.652701199054718,0.8539710640907288,0.3865979313850403,1.5630110502243042
0.6626240611076355,0.8210234642028809,0.37628865242004395,1.5525310039520264
0.6857773065567017,0.7978824377059937,0.3814432919025421,1.5426077842712402
0.6835722327232361,0.7748295068740845,0.3814432919025421,1.5356183052062988
0.6857773065567017,0.7539520859718323,0.3865979313850403,1.53390371799469
0.7001102566719055,0.7408788204193115,0.3969072103500366,1.5178829431533813
0.7001102566719055,0.7231748104095459,0.4020618498325348,1.5305570363998413
0.7034178376197815,0.7096222639083862,0.40721648931503296,1.5188370943069458
0.7111356258392334,0.6985602974891663,0.40721648931503296,1.5145843029022217
0.7155457735061646,0.6857216954231262,0.41237112879753113,1.5019583702087402
0.7221609950065613,0.678019642829895,0.4175257682800293,1.518688678741455
0.7221609950065613,0.6681889891624451,0.42268040776252747,1.4939574003219604
0.7287761569023132,0.6578052639961243,0.42783504724502563,1.4991451501846313
0.732083797454834,0.6501030921936035,0.42783504724502563,1.487691879272461
0.7364939451217651,0.6428775787353516,0.4329896867275238,1.4977068901062012
0.732083797454834,0.6336175203323364,0.438144326210022,1.4859403371810913
0.7364939451217651,0.6276395320892334,0.4329896867275238,1.492132306098938
0.7386990189552307,0.6197435855865479,0.44329896569252014,1.4855002164840698
0.7519294619560242,0.6132428050041199,0.4484536051750183,1.4888797998428345
0.7386990189552307,0.6065558791160583,0.4484536051750183,1.4826080799102783
0.747519314289093,0.5998325347900391,0.4484536051750183,1.5015296936035156
0.7431091666221619,0.5949171781539917,0.4484536051750183,1.4923770427703857
0.7431091666221619,0.5902798771858215,0.4484536051750183,1.4901230335235596
0.7563396096229553,0.5841218829154968,0.4536082446575165,1.4918299913406372
0.750826895236969,0.5775699615478516,0.4536082446575165,1.4888325929641724
0.747519314289093,0.5759760737419128,0.4536082446575165,1.4878894090652466
0.7618522644042969,0.5713298320770264,0.4536082446575165,1.4940682649612427
0.7585446238517761,0.5665566325187683,0.45876288414001465,1.4823530912399292
0.7519294619560242,0.5605074167251587,0.45876288414001465,1.4829902648925781
0.7574421167373657,0.5564830899238586,0.4536082446575165,1.505569338798523
0.7563396096229553,0.5535576343536377,0.4639175236225128,1.4913098812103271
0.7607496976852417,0.546044111251831,0.45876288414001465,1.5013890266418457
0.7629547715187073,0.5430545806884766,0.45876288414001465,1.4909248352050781
0.7640573382377625,0.539043664932251,0.4536082446575165,1.485896348953247
0.766262412071228,0.5367169380187988,0.45876288414001465,1.4995226860046387
0.766262412071228,0.5314655303955078,0.45876288414001465,1.498719334602356
0.7717750668525696,0.5268135666847229,0.45876288414001465,1.5210109949111938
0.7739801406860352,0.5263916254043579,0.4639175236225128,1.5068670511245728
0.7728776335716248,0.5196046233177185,0.45876288414001465,1.5175881385803223
0.7706725597381592,0.5167282819747925,0.4639175236225128,1.51902174949646
0.7783902883529663,0.5160102844238281,0.45876288414001465,1.525571584701538
0.7717750668525696,0.5136368870735168,0.45876288414001465,1.5178921222686768
0.7805953621864319,0.5096259117126465,0.4639175236225128,1.5200607776641846
0.7739801406860352,0.5047626495361328,0.469072163105011,1.5102653503417969
0.7828004360198975,0.5031514763832092,0.4639175236225128,1.5207589864730835
0.7839030027389526,0.4989517331123352,0.469072163105011,1.5323772430419922
0.7805953621864319,0.49617257714271545,0.469072163105011,1.541003704071045
0.7828004360198975,0.49189895391464233,0.469072163105011,1.526084542274475
0.7938258051872253,0.49077776074409485,0.469072163105011,1.5378345251083374
0.7927232384681702,0.48494410514831543,0.469072163105011,1.5424898862838745
0.7905181646347046,0.48451486229896545,0.469072163105011,1.546740174293518
0.7828004360198975,0.4799977242946625,0.4793814420700073,1.5291723012924194
0.7905181646347046,0.47905433177948,0.469072163105011,1.5623716115951538
0.7949283123016357,0.4750993847846985,0.4793814420700073,1.5486106872558594
0.7982359528541565,0.4710575044155121,0.4845360815525055,1.5281425714492798
0.7993384599685669,0.46766728162765503,0.4793814420700073,1.5442174673080444
0.8004410266876221,0.4640626311302185,0.4793814420700073,1.5645896196365356
0.7971333861351013,0.46308284997940063,0.47422680258750916,1.5561221837997437
0.8026461005210876,0.45976340770721436,0.4845360815525055,1.554200291633606
0.8026461005210876,0.45793813467025757,0.4845360815525055,1.5530142784118652
0.8092613220214844,0.45552459359169006,0.4793814420700073,1.5664501190185547
0.8081587553024292,0.4537855386734009,0.4793814420700073,1.5826419591903687
0.8048511743545532,0.453622043132782,0.4793814420700073,1.5954440832138062
0.8059536814689636,0.449344664812088,0.4845360815525055,1.570021629333496
0.8169790506362915,0.4456615447998047,0.4793814420700073,1.5799883604049683
0.8136714696884155,0.44461706280708313,0.4845360815525055,1.5984572172164917
0.8059536814689636,0.4412687122821808,0.4793814420700073,1.57514226436615
0.8136714696884155,0.44208693504333496,0.4845360815525055,1.5701556205749512
0.8191841244697571,0.4370892345905304,0.4845360815525055,1.5723587274551392
0.8180816173553467,0.4335896670818329,0.4845360815525055,1.5824791193008423
0.8202866315841675,0.43240591883659363,0.4793814420700073,1.5671110153198242
0.8379272222518921,0.43064063787460327,0.4845360815525055,1.6065045595169067
0.8191841244697571,0.43027716875076294,0.4793814420700073,1.590103268623352
